invoice_number,invoice_date,total_amount,vendor_name,currency,file_name,blur_score,contrast_score,ocr_confidence,num_pages_fake,subtotal,tax,tax_rate,tax_to_total_ratio,math_error,math_error_pct,total_amount_log,subtotal_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,blur_ocr_interaction,blur_contrast_ratio,ocr_blur_product,blur_squared,ocr_squared,contrast_squared,overall_image_quality,is_critical_low_blur,is_low_blur,is_excellent_blur,is_low_ocr,is_medium_ocr,is_high_ocr,is_low_contrast,is_multipage,is_high_risk_ocr,is_multipage_low_quality,day_of_week,is_weekend,is_monday,month,is_month_end,quarter,vendor_name_length,vendor_has_numbers,vendor_all_caps,vendor_frequency,is_rare_vendor,is_frequent_vendor,vendor_avg_amount,amount_vs_vendor_avg,amount_zscore,is_amount_outlier,amount_rolling_mean,amount_rolling_std,label_quality_bad,label_failure
INVOICE,2020-08-21,866.275,,USD,INVOICE.jpg,71.15572417936899,21.15820962933628,0.4741551140629354,1,131.4222888227382,15.58771117726178,0.1186078191019682,0.1063934958082607,0.5,0.0034127363086974,4.993895970091958,4.885995973917163,0,1,0,0,23.100712603086446,1.611847840870518,0.2310071260308644,1163.0702739180788,0.4588225963102762,447.6698347189383,0.4487573327086679,1,1,0,1,0,0,1,0,1,0,4,0,0,8,0,3,18,0,1,1512,0,1,118.17793650793652,1.239740708710209,-0.0162353311059064,0,77.07300000000009,62.400591718471325,1,0
INVOICE,2015-08-14,1930.35,,USD,INVOICE.jpg,83.39352833183128,26.51466702448149,0.6421263801443797,1,510.9506110192436,61.189388980756405,0.1197559755118795,0.106948279920663,0.0,0.0,6.351130014969222,6.238228157533627,0,1,0,0,38.76824464028476,1.5939234910351971,0.3876824464028475,1786.106415270531,0.8414822205659682,703.0275674191261,0.5720107568954258,0,1,0,0,0,1,1,0,0,0,4,0,0,8,0,3,10,0,0,68,0,1,625.6119117647058,0.9145286212207778,0.0189282289560429,0,159.45800000000008,284.0227259239403,0,0
INVOIC,2017-09-26,3167.3,,USD,INVOIC.jpg,76.42139039034069,21.863695471671544,0.4490267383889227,1,913.7466747130522,153.17332528694783,0.1676321559992733,0.1435658954217578,0.0,0.0,6.973468110347477,6.818647168706103,0,0,1,0,24.128298002231222,1.720398026425373,0.2412829800223122,1414.8325749241017,0.4114796158942736,478.0211796779908,0.4498906710485994,0,1,0,1,0,0,1,0,1,0,1,0,0,9,1,3,43,0,0,51,0,1,610.8466666666667,1.7466249002805534,0.0598046386251247,0,330.93900000000014,503.5590394053453,1,0
INVOICE,2008-11-25,2100.575,Huft-Bryan,USD,INVOICE.jpg,78.85857130300977,28.778772417469952,0.47416880973988523,1,546.8023471534399,93.42765284656014,0.170861835473214,0.1459282643747276,0.0,0.0,6.463388206914769,6.305914541510269,0,1,0,0,26.579903521655527,1.3634718535821977,0.2657990352165553,1539.702851480659,0.4588491023064072,828.2177418565293,0.4819786160785719,0,1,0,1,0,0,1,0,1,0,1,0,0,11,0,4,10,0,0,59,0,1,555.1879661016949,1.1531770101975711,0.024553506320463,0,99.443,195.09948061687984,1,0
INVOICE,1995-07-10,505.0,TAX INVOICE,EUR,INVOICE.jpg,113.01110649159016,29.71609178388572,0.6109500621398107,1,1.7317500338672225,0.2682499661327777,0.1549009995586612,0.1341249160039308,0.0,0.0,1.0986122886681098,1.0049424418663464,1,0,0,0,54.1191821816472,2.086660745700452,0.5411918218164721,3844.918191462188,0.76175505801763,883.0461109083202,0.6319331297847205,0,0,0,0,0,1,1,0,0,0,0,0,1,7,0,3,11,0,1,1640,0,1,158.5367987804878,0.0126153675535852,-0.0281740714779485,0,232.085,296.58437604949245,0,0
INVOICE,2010-03-28,507.5,TAX INVOICE A\,EUR,INVOICE.jpg,110.93691476655812,54.63326132715583,0.4135754020917828,1,2.56417072073451,0.4358292792654898,0.1699688346694058,0.1452763779963706,0.0,0.0,1.3862943611198906,1.2709314099019848,1,0,0,0,35.81835341863377,1.1096648316796234,0.3581835341863377,3675.343318782336,0.3490706392150609,2984.793243241301,0.5782403581555053,0,0,0,1,0,0,0,0,0,0,6,1,0,3,1,1,14,0,1,54,0,1,30.327592592592595,0.0989198167286421,-0.028091456154635,0,107.51000000000003,281.0064321966053,0,1
INVOICE,2001-10-26,507.5,,USD,INVOICE.jpg,101.14631329027846,24.111428566840157,0.49125206708778785,1,2.7287876826647075,0.2712123173352925,0.0993892707992504,0.0904040756437389,0.0,0.0,1.3862943611198906,1.3160831627735523,1,0,0,0,37.96504203847859,2.2436472314324307,0.3796504203847859,2926.544071379565,0.4925073335061723,581.3609875338354,0.5331902883548906,0,0,0,0,1,0,1,0,0,0,4,0,0,10,1,4,31,1,0,1,1,0,3.0,0.9999996666667778,-0.028091456154635,0,29.00199999999999,44.84321921210067,0,0
INVOICE,2008-10-13,1175.875,INVOICE,USD,INVOICE.jpg,118.52623587124023,27.9147107575607,0.5981907937358711,1,247.99796609495937,22.352033905040656,0.0901299077846149,0.0826781350928889,0.0,0.0,5.6034095005094136,5.517444728138012,0,1,0,0,56.13094022821415,2.3530301089246577,0.5613094022821415,4314.408513313451,0.7302698483884728,779.2310766782751,0.6348193687492842,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0,4,7,0,1,1598,0,1,138.72588861076346,1.9488071098952544,-0.0060042494667555,0,69.73500000000001,93.99793110771265,0,0
65238523,2012-12-21,505.0,Invoice number 3673-529,USD,65238523.jpg,170.0,36.70885839953759,0.6342461136737894,1,1.7495463443813517,0.2504536556186485,0.1431534027489894,0.1252267651959416,0.0,0.0,1.0986122886681098,1.011435932390637,1,0,0,0,90.6065876676842,2.724138031955841,0.906065876676842,10000.0,0.8209553728781744,1347.5402849973016,0.7905407736359699,0,0,1,0,0,1,0,0,0,0,4,0,0,12,0,4,23,1,0,1,1,0,2.0,0.99999950000025,-0.0281740714779485,0,14.318,27.41076224718606,0,0
18830660,2005-12-04,500.0,"Graham, Carrio and Stark",UNK,18830660.jpg,84.16744812569847,35.50699525312202,0.5314767720472089,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32.47953161938376,1.20478506392115,0.3247953161938375,1829.9828439840903,0.5764644065831037,1260.7467119052296,0.5364764221564783,0,1,0,0,1,0,0,0,0,0,6,1,0,12,0,4,24,0,0,184,0,1,23.225869565217387,0.0,-0.0283393021245756,0,56.84100000000001,156.7000163485673,0,1
INVOICE,2012-07-13,1820.7749999999999,,EUR,INVOICE.jpg,89.44255408984495,31.80723613085596,0.47094729287756193,2,457.1615408181681,71.14845918183187,0.1556308934012007,0.1346718007366131,0.0,0.0,6.271574271562859,6.127221831136888,0,1,0,0,31.1464598658249,1.455487500201209,0.311464598658249,2143.2303637871296,0.4526354136096002,1011.700270284029,0.4944540782434644,0,1,0,1,0,0,0,1,0,1,4,0,0,7,0,3,3,0,0,85,0,1,460.2805882352941,1.147799868940225,0.0153071993352096,0,238.4,423.4689443975849,1,1
INVOICE,2000-01-01,516.075,TAX INVOICE,EUR,INVOICE.jpg,128.25353349969998,14.936330338489377,0.5778570571044624,1,5.738047518351064,50.69195248164893,8.834354104802204,7.883661679313725,50.0,7.776048557379696,2.005525858729668,1.907770197252617,1,0,0,0,59.57625551361521,4.831777007193274,0.5957625551361522,5208.367784520295,0.681466894786592,223.09396398047815,0.6213927673951767,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.0405584066847764,-0.0278080855956695,0,195.147,347.98615930996283,0,1
INVOICE,2006-07-26,1669.975,INVOICE,USD,INVOICE.jpg,48.05348511555782,31.177199983270008,0.6306660095480623,1,413.9092949718148,54.080705028185264,0.1306583484703081,0.1155595309998626,0.0,0.0,6.150581446257343,6.02805993000862,0,1,0,0,16.849885249280774,0.5998717915828214,0.1684988524928077,349.77690094614417,0.8117135012230133,972.0177987968112,0.4931455366768726,1,1,0,0,0,1,0,0,0,0,2,0,0,7,1,3,7,0,1,1598,0,1,138.72588861076346,3.37348710693501,0.0103238430329359,0,109.163,163.2151972883227,0,1
INVOICE,2017-01-23,639.55,TAX INVOICE,EUR,INVOICE.jpg,87.22359912202597,54.106700883785294,0.5316263566169203,1,50.721736358938415,3.0982636410615854,0.0610835472597548,0.0555045429157478,2.0,0.0358294511675125,4.039888376426042,3.945878125632046,1,0,0,0,34.03603531420864,0.8282843194596509,0.3403603531420864,2008.4499017417115,0.576788944999553,2927.5350805274124,0.5808816446940914,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.3520949084205631,-0.0237277147772129,0,40.43500000000011,72.82056826452191,0,0
INVOICE,2008-06-22,510.0,,USD,INVOICE.jpg,130.34271832973243,41.23794803205232,0.5100242053501001,1,3.5138933196499624,0.4861066803500375,0.1383384462166924,0.1215266397058494,0.0,0.0,1.6094379124341005,1.5071600448971922,1,0,0,0,53.59757831646829,1.7838377985928806,0.535975783164683,5411.340217064298,0.5308667143734717,1700.568357894248,0.6449543415085304,0,0,0,0,1,0,0,0,0,0,6,1,0,6,0,2,18,1,1,1,1,0,4.0,0.9999997500000624,-0.0280088408313214,0,10.797000000000011,24.3571769773343,0,0
INVOICE,2010-01-25,500.0,,USD,INVOICE.jpg,90.55150899372354,40.99297529526884,0.6437763695222439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,43.25656602313836,1.147375564788582,0.4325656602313836,2212.229076129535,0.8458122733780423,1680.424023558521,0.6184943230036812,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,9,0,1,76,0,1,25.941973684210524,0.0,-0.0283393021245756,0,91.98400000000002,223.36030122322828,1,0
INVOICE,2000-01-01,500.0,COMMERCIAL INV,UNK,INVOICE.jpg,57.358388779069934,12.967936599718026,0.6303897505650399,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22.42890036566636,1.9205515393536052,0.2242890036566636,620.2885387413947,0.8110025257499046,168.16737965430633,0.4783003222997858,1,1,0,0,0,1,1,0,0,0,5,1,0,1,0,1,14,0,1,64,0,1,371.22765625,0.0,-0.0283393021245756,0,50.084,120.44271412476354,1,1
INVOICE,2014-03-03,624.425,TAX INVOICE,USD,INVOICE.jpg,94.04646173418479,27.85633162767221,0.6271513617330257,1,43.652895419595055,5.617104580404948,0.128676560803959,0.1128612511059613,0.5,0.0100462123760053,3.927305628959303,3.798919152243436,1,0,0,0,44.22698981724416,1.7721036176080058,0.4422698981724415,2436.8348868231515,0.8026914908644662,775.9752117508511,0.5920634215016217,0,1,0,0,0,1,1,0,0,0,0,0,1,3,0,1,11,0,1,1640,0,1,158.5367987804878,0.3139334215709679,-0.0242275374832599,0,14.599,18.887817098586417,0,0
INVOICE,2013-12-12,505.0,,USD,INVOICE.jpg,74.80300261667288,38.90582134789541,0.4177925428396097,1,1.8303993230268545,5.169600676973145,2.824300570721272,2.584799046087049,5.0,2.499998750000625,1.0986122886681098,1.0404178052440358,1,0,0,0,21.80598649377671,0.939071143416103,0.2180598649377671,1334.8307092458017,0.3562257323518105,1513.6629347543544,0.4645815868878323,0,1,0,1,0,0,0,0,1,0,3,0,0,12,0,4,7,0,1,1598,0,1,138.72588861076346,0.0144169196219364,-0.0281740714779485,0,20.239,28.813469290033485,1,0
INVOICE,2001-06-13,512.5,INVOICE,USD,INVOICE.jpg,139.33006977419876,31.34398599493213,0.5216735334538987,1,4.3099179585233305,0.6900820414766695,0.1601148532298867,0.1380163806920577,0.0,0.0,1.791759469228055,1.6695763847622351,1,0,0,0,59.28698966324432,2.538074682787754,0.5928698966324433,6328.740245473397,0.5553944398087264,982.4454580505012,0.651961568189944,0,0,1,0,1,0,0,0,0,0,2,0,0,6,0,2,7,0,1,1598,0,1,138.72588861076346,0.036042299054841,-0.0279262255080078,0,812.621,2428.639984406317,0,0
INVI97,1999-11-09,505.0,Invoice number INVI97-48/977,UNK,INVI97.jpg,112.55174087252352,24.27702838426387,0.4625759394108852,1,1.764232854958639,0.2357671450413609,0.1336371277417121,0.1178835135789237,0.0,0.0,1.0986122886681098,1.0167631480004602,1,0,0,0,40.77353188401943,2.541544914950609,0.4077353188401942,3807.033217126552,0.436686734126251,589.3741071703536,0.5457960885098586,0,0,0,1,0,0,1,0,0,0,1,0,0,11,0,4,28,1,0,1,1,0,2.0,0.99999950000025,-0.0281740714779485,0,62.12400000000001,176.3288352419301,0,0
INVOICE,2000-01-01,573.0,TAX INVOICE,EUR,INVOICE.jpg,84.14692727284144,17.82663028674494,0.5014801991936433,1,25.35685517439076,5.84314482560924,0.2304364857150762,0.2001076926541626,2.0,0.0684931483392757,3.407841924380824,3.271728399572939,1,0,0,0,30.636584634709216,2.3989175236766176,0.3063658463470922,1828.812568243204,0.5132293677210127,317.788747380292,0.4860695238069416,0,1,0,0,1,0,1,0,1,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.184184366282344,-0.0259269346838198,0,183.74,375.3637512883991,1,1
INVOICE,1999-09-20,510.0,,USD,INVOICE.jpg,117.39200353201824,38.8294501024225,0.6668773368671836,1,3.5463925320892336,0.4536074679107664,0.1279066927588094,0.1134018386272319,0.0,0.0,1.6094379124341005,1.5143340684007176,1,0,0,0,61.85573328342064,1.6721328916912783,0.6185573328342064,4215.645489769179,0.907602821279729,1507.7261952565186,0.6883455768798127,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,3,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,96.451,142.30386739883303,0,0
,2000-01-01,527.575,,USD,nan.jpg,98.03092070698109,27.797549304972463,0.6694621732281002,1,9.620659196686692,1.409340803313306,0.1464910696875746,0.1277734066672619,0.0,0.0,2.4874035299865875,2.362801085138553,1,0,0,0,49.751190243319165,1.8714100067784945,0.4975119024331916,2706.144260612965,0.9146522477210016,772.7037473623751,0.6223983335402843,0,0,0,0,0,1,1,0,0,0,5,1,0,1,0,1,41,1,0,1,1,0,11.03,0.999999909338177,-0.0274280551084271,0,18.62100000000006,32.99745291513859,0,0
14296128,2017-02-18,515.0,,EUR,14296128.jpg,128.24811290545614,63.079955863189376,0.569335572462108,1,5.32296915059901,0.6770308494009898,0.1271904275707429,0.1128384560937556,0.0,0.0,1.9459101490553128,1.8441889001461824,1,0,0,0,58.69476317044836,1.1440307221539956,0.5869476317044836,5207.846198929948,0.6615163144301149,3979.08083170192,0.7134066280701638,0,0,0,0,1,0,0,0,0,0,5,1,0,2,0,1,25,1,0,1,1,0,6.0,0.9999998333333612,-0.0278436101846943,0,39.31300000000012,67.46895057177561,0,0
INVOICE,2000-11-23,500.0,,USD,INVOICE.jpg,49.67711722532547,42.31411875454928,0.559675562035332,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,15.818625964449964,0.4675683892669549,0.1581862596444996,391.4361274692043,0.6392586423256423,1790.4846459740995,0.4837126253858573,1,1,0,0,1,0,0,0,0,0,3,0,0,11,0,4,11,0,1,1640,0,1,158.5367987804878,0.0,-0.0283393021245756,0,155.311,295.9542920253021,1,1
,2000-01-01,2410.425,i ie,USD,nan.jpg,102.3321194351286,46.39640461133443,0.4723914469942132,1,693.2257969928155,70.94420300718446,0.1023392424410606,0.0928382466131177,0.0,0.0,6.640098031361057,6.542797263487481,0,1,0,0,37.04094193720075,1.183024393812312,0.3704094193720074,3012.7012847467918,0.4554156718230338,2152.626360858655,0.5710968114017422,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,4,0,0,200,0,1,670.17835,1.1402487097050378,0.0347928494919452,0,194.813,316.4852842009315,1,0
INVOICE,2012-04-09,505.0,COMMERCIAL INVOICE,USD,INVOICE.jpg,83.59925061398319,21.08557339459413,0.6482132984347225,1,1.8301996799429128,0.1698003200570872,0.0927768861185122,0.0849001175784848,0.0,0.0,1.0986122886681098,1.0403472674497425,1,0,0,0,39.26274287473009,2.010829755730647,0.3926274287473008,1797.7176349601064,0.8575111842196382,444.601405378816,0.564676047439177,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,2,18,0,1,1512,0,1,118.17793650793652,0.0169236326354543,-0.0281740714779485,0,69.301,178.08615427894236,0,0
INVOICE,2007-07-23,512.5,COMMERCIAL INVOICE,EUR,INVOICE.jpg,88.66198848505078,34.00891609500186,0.5988364500676393,1,4.482655737976591,0.0173442620234087,0.0038691925430002,0.0034688517109114,0.5,0.099999980000004,1.791759469228055,1.7015896072861318,1,0,0,0,39.15933470378376,1.3459604980118924,0.3915933470378375,2095.3194056538878,0.7318471304685965,1156.6063739568765,0.5776473636889419,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,3,18,0,1,1512,0,1,118.17793650793652,0.0423090815886358,-0.0279262255080078,0,89.28500000000003,226.8639285937195,1,0
INVOICE,2002-03-29,510.0,COMMERCIAL INVOICE,USD,INVOICE.jpg,107.61248667126465,41.18863543004163,0.6597324330076136,1,3.582286963437108,0.4177130365628922,0.1166050973082878,0.1044282330336648,0.0,0.0,1.6094379124341005,1.5221982104938636,1,0,0,0,55.048379993791,1.4180689022496666,0.5504837999379099,3411.532364765566,0.8882589452288683,1696.5036885888806,0.6666726229301743,0,0,0,0,0,1,0,0,0,0,4,0,0,3,1,1,18,0,1,1512,0,1,118.17793650793652,0.0338472652709087,-0.0280088408313214,0,35.43599999999998,82.55141257539805,0,1
INVOICE,2002-08-25,621.075,,UNK,INVOICE.jpg,115.42587257045113,22.156934719827007,0.6676162237648509,1,44.21250363285914,4.2174963671408605,0.0953914826170327,0.0870843749753558,0.0,0.0,3.900557527318868,3.811373677628982,1,0,0,0,60.67415304280996,2.871211488119868,0.6067415304280995,4047.1542914808783,0.9096151474164074,490.92975617867546,0.6507823506531322,0,0,0,0,0,1,1,0,0,0,6,1,0,8,0,3,6,0,0,59,0,1,53.58711864406779,0.9037619547696908,-0.0243382420165001,0,59.60300000000001,120.929702827603,0,0
INVOICE,2016-02-20,2568.2,,USD,INVOICE.jpg,97.74386922750631,26.88738694053696,0.4713860541110215,1,732.9112760591503,96.36872394084968,0.1314875714936941,0.1164886420853411,2.0,0.0024175611613751,6.719351261471824,6.598388144004655,0,1,0,0,34.90226261569283,1.927641549498757,0.3490226261569282,2686.270756650489,0.453479208184406,722.9315764901572,0.5208701624674327,0,0,0,1,0,0,1,0,0,0,5,1,0,2,0,1,11,0,1,1640,0,1,158.5367987804878,5.218220634864984,0.0400067025462638,0,136.9350000000001,262.7160972654228,0,0
,2001-06-27,1002.8,=,USD,nan.jpg,104.47365945946888,33.69699005863532,0.6904156373798631,1,174.93094258343925,26.18905741656076,0.1497108337729225,0.1302160764038618,0.0,0.0,5.308861580423708,5.170091546355236,0,1,0,0,55.544700416684485,1.6712404046695308,0.5554470041668448,3171.4662855441406,0.9728035762013114,1135.4871390117678,0.6597070042126295,0,0,0,0,0,1,0,0,0,0,2,0,0,6,1,2,1,0,0,21,0,1,185.56761904761905,1.083809772137995,-0.011723708299753,0,156.804,357.3379636926037,0,0
INVOICE,2013-01-23,521.825,INVOICE,USD,INVOICE.jpg,91.07709788414587,32.11749354796976,0.43033941158058664,1,7.9803679447183455,0.7496320552816549,0.0939345111077583,0.085868495923615,0.0,0.0,2.2752138961979136,2.195040855274075,1,0,0,0,29.130739505065804,1.4753558018665327,0.291307395050658,2245.312819392201,0.3779428758357665,1031.533391803879,0.4952512546159064,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0629298541497524,-0.0276180703520483,0,42.599,46.72071169639449,1,0
INVOICE,2015-08-05,691.65,"Parker, Phillips and Thomas",USD,INVOICE.jpg,94.03622669198266,43.53255323054364,0.6656886606892375,1,67.1439551318631,9.516044868136902,0.1417260080631601,0.1241331169319565,0.0,0.0,4.352340324303521,4.221622454749423,1,0,0,0,46.93816818006734,1.1338063050454137,0.4693816818006734,2436.1612723496205,0.9043701897351648,1895.083190770116,0.6426606324203323,0,1,0,0,0,1,0,0,0,0,2,0,0,8,0,3,27,0,0,199,0,1,66.62065326633166,1.1506941930280916,-0.0220060114393583,0,47.079000000000086,96.1494179223818,0,0
INVOICE,1999-09-11,2223.2,TAX INVOICE,USD,INVOICE.jpg,96.38978749469103,33.917085422716134,0.4589902956125547,1,589.147965045248,100.13203495475192,0.1699607581214352,0.1452704776135699,0.0,0.0,6.5370973123793785,6.380373293669943,0,1,0,0,33.39254394663664,1.5015005817938536,0.3339254394663664,2593.510948215135,0.4299430438091845,1150.368683571823,0.5255721561393221,0,0,0,1,0,0,0,0,0,0,5,1,0,9,0,3,11,0,1,1640,0,1,158.5367987804878,4.347760273667605,0.0286057879289929,0,133.554,207.6386815921624,0,0
INVOICE,2001-08-29,507.5,TAX INVOICE,USD,INVOICE.jpg,68.90990316121568,31.07511882963456,0.5986301840002982,1,2.6363604666760505,0.3636395333239495,0.1379323502942977,0.1212131373702707,0.0,0.0,1.3862943611198906,1.2909833096510996,1,0,0,0,27.88470888460506,1.049283230000036,0.2788470888460506,1063.1905009953316,0.7313430555025122,965.6630102759084,0.5255884370355882,1,1,0,0,0,1,0,0,0,0,2,0,0,8,1,3,11,0,1,1640,0,1,158.5367987804878,0.0189230513303778,-0.028091456154635,0,48.924999999999976,121.87954694594904,0,1
INVOICE,2015-06-16,641.325,,USD,INVOICE.jpg,85.13144727953231,29.246487068594497,0.575653131806373,1,51.031413413593455,5.498586586406546,0.1077490531977468,0.0972684678779069,0.0,0.0,4.052306550875202,3.951847640291562,1,0,0,0,35.70773486242329,1.4846556875882782,0.3570773486242328,1885.380188767332,0.6762786288948683,855.3570058534651,0.548292917025951,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0,2,20,0,1,73,0,1,26.144109589041097,2.1622460556640943,-0.0236690578976602,0,133.53300000000007,258.35829832518624,0,0
INVOICE,2010-07-31,568.025,INVOICE,USD,INVOICE.jpg,149.82359839290424,41.60154177461455,0.6727217631593476,1,24.62558594812532,2.584414051874681,0.1049483229503866,0.0949802997756112,0.0,0.0,3.339676525013905,3.243591303465448,1,0,0,0,83.17634286720534,2.080429229852556,0.8317634286720533,7490.740755414262,0.9235807563841256,1730.6882780249998,0.7724856947123462,0,0,1,0,0,1,0,0,0,0,5,1,0,7,1,3,7,0,1,1598,0,1,138.72588861076346,0.1961421914564448,-0.0260913391772137,0,23.672999999999995,34.096100188776354,0,0
INVOICE,2006-10-30,502.5,INVOICE,USD,INVOICE.jpg,55.39325840328631,37.59865686053847,0.47537992118821054,1,0.852990680313993,0.1470093196860069,0.1723455492929211,0.1470091726768342,0.0,0.0,0.6931471805599453,0.6168009177784285,1,0,0,0,16.02404227652211,0.6275624435774195,0.1602404227652211,556.7478846230208,0.4611960601406312,1413.6589977165163,0.4454715439228502,1,1,0,1,0,0,0,0,1,0,0,0,1,10,1,4,7,0,1,1598,0,1,138.72588861076346,0.0072084598109682,-0.0282566868012621,0,93.92400000000002,247.06028141208955,1,1
,2013-10-26,500.0,"Graham, Carrio and Stark",UNK,nan.jpg,112.19741562600687,25.771398708959524,0.5919486524264521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,51.97727232096789,2.3850060316787034,0.5197727232096789,3777.93931027318,0.7151085859377401,664.1649914161605,0.6126444267584945,0,0,0,0,1,0,1,0,0,0,5,1,0,10,1,4,24,0,0,184,0,1,23.225869565217387,0.0,-0.0283393021245756,0,10.35,22.97589273503143,0,1
INVOICE,2000-01-01,1608.075,TAX INVOICE LN |,EUR,INVOICE.jpg,77.57149650766885,21.427176440780343,0.6618306234322675,1,385.583550715215,57.64644928478504,0.1495044304362901,0.1300598992728947,0.0,0.0,6.0963424463252265,5.957348017279296,0,1,0,0,36.288170881522944,1.791229749128426,0.3628817088152294,1473.1009822811236,0.8939179063525385,459.1238902243322,0.5581031564489218,0,1,0,0,0,1,1,0,0,0,5,1,0,1,0,1,16,0,1,54,0,1,505.0868518518518,0.8775322451919073,0.0082782876276922,0,344.573,250.404688774379,1,0
INVOICE,1994-07-20,1358.25,COMMERCIAL INVOICE,UNK,INVOICE.jpg,120.60937216882215,21.84785542554736,0.4892090884739491,1,307.6718132549745,35.62818674502546,0.1157993195811546,0.1037814932748149,0.0,0.0,5.841513370344478,5.732278619451296,0,1,0,0,46.87525642918647,3.0699997964461345,0.4687525642918647,4498.775896979807,0.4884194535622698,477.3287866956192,0.573055456815321,0,0,0,1,0,0,1,0,0,0,2,0,0,7,0,3,18,0,1,1512,0,1,118.17793650793652,2.9049415418757407,2.2538368968489327e-05,0,65.64899999999997,115.53081065239628,0,0
