invoice_number,invoice_date,total_amount,vendor_name,currency
INVOICE,2020-07-10,13.0,COMMERCIAL INVOICE,EUR
INVOICE,2022-09-06,6.66,TAX INVOICE,UNK
INVOICE,2008-01-10,4.74,INVOICE,USD
INVOICE,2005-09-14,5.0,INVOICE,USD
INVOICE,2008-02-24,3.49,INVOICE,USD
INVOICE,2000-11-06,6.94,TAX INVOICE,USD
INVOICE,2021-07-23,6.14,COMMERCIAL INVOICE,UNK
INVOICE,2006-09-04,8.1,TAX INVOICE,USD
INVOICE,1998-07-06,5.58,COMMERCIAL INVOICE,EUR
INVOICE,2008-10-14,4.7,COMMERCIAL INVOICE,USD
INVOICE,2001-12-17,4.59,TAX INVOICE,USD
INVOICE,,,INVOICE,UNK
INVOICE,2000-05-25,6.2,TAX INVOICE,USD
INVOICE,2000-08-02,6.63,INVOICE,USD
INVOICE,1997-10-17,3.58,TAX INVOICE,EUR
INVOICE,2004-12-24,6.75,COMMERCIAL INVOICE,USD
INVOICE,2019-01-31,4.0,COMMERCIAL INVOICE,EUR
INVOICE,2007-07-23,5.0,COMMERCIAL INVOICE,EUR
INVOICE,2001-05-20,5.0,COMMERCIAL INVOICE,USD
INVOICE,2017-09-12,3.89,COMMERCIAL INVOICE,USD
INVOICE,2001-05-26,4.37,TAX INVOICE,EUR
INVOICE,2013-10-10,3.0,TAX INVOICE,USD
INVOICE,2016-05-17,6.85,TAX INVOICE,USD
INVOICE,,,COMMERCIAL INVOICE,UNK
INVOICE,2000-12-25,5.0,COMMERCIAL INVOICE,USD
INVOICE,,27.78,COMMERCIAL INVOICE,USD
INVOICE,2009-02-16,3.0,TAX INVOICE,USD
INVOICE,1999-08-17,6.24,INVOICE,USD
INVOICE,1995-01-24,2.0,INVOICE,USD
INVOICE,2018-09-01,16.0,COMMERCIAL INVOICE,USD
INVOICE,2013-01-23,8.73,INVOICE,USD
INVOICE,,,INVOICE,EUR
INVOICE,2002-10-31,2.0,COMMERCIAL INVOICE,UNK
INVOICE,2015-10-01,3.0,COMMERCIAL INVOICE,USD
INVOICE,1995-05-03,12.0,INVOICE,EUR
INVOICE,2003-02-26,3.0,COMMERCIAL INVOICE,EUR
INVOICE,2017-01-29,3.3,COMMERCIAL INVOICE,UNK
INVOICE,2002-01-12,3.74,TAX INVOICE,EUR
INVOICE,2022-05-11,6.4,TAX INVOICE,EUR
INVOICE,2004-09-03,6.67,TAX INVOICE,UNK
INVOICE,2021-03-10,6.43,INVOICE,USD
INVOICE,2020-01-18,15.0,TAX INVOICE,USD
INVOICE,2021-01-08,4.0,COMMERCIAL INVOICE,UNK
INVOICE,2008-04-26,38.77,INVOICE,USD
INVOICE,2002-01-10,12.0,TAX INVOICE,EUR
INVOICE,1996-02-12,4.38,TAX INVOICE,UNK
INVOICE,1996-03-03,6.95,TAX INVOICE,EUR
INVOICE,1996-01-30,8.42,INVOICE,USD
INVOICE,2011-08-19,3.44,TAX INVOICE,USD
INVOICE,2006-11-04,4.26,COMMERCIAL INVOICE,EUR
INVOICE,2021-11-02,3.47,COMMERCIAL INVOICE,USD
INVOICE,2007-07-23,4.98,TAX INVOICE,USD
INVOICE,2013-01-01,6.28,COMMERCIAL INVOICE,USD
INVOICE,1993-03-28,6.0,TAX INVOICE,USD
INVOICE,,,TAX INVOICE,EUR
INVOICE,2013-06-06,4.0,COMMERCIAL INVOICE,UNK
INVOICE,1999-07-12,832.93,COMMERCIAL INVOICE,UNK
INVOICE,2021-12-05,6.82,INVOICE,USD
INVOICE,2021-11-03,6.9,INVOICE,UNK
INVOICE,2016-06-18,4.97,INVOICE,USD
INVOICE,1999-05-12,4.0,INVOICE,USD
INVOICE,2006-02-09,2.0,COMMERCIAL INVOICE,EUR
INVOICE,2008-08-07,6.5,TAX INVOICE,EUR
INVOICE,2008-02-10,4.74,TAX INVOICE,EUR
INVOICE,,6.53,COMMERCIAL INVOICE,EUR
INVOICE,2012-05-09,3.4,TAX INVOICE,USD
INVOICE,2008-12-14,15.0,INVOICE,EUR
INVOICE,1994-07-07,8.81,COMMERCIAL INVOICE,USD
INVOICE,2013-12-23,6.0,TAX INVOICE,USD
INVOICE,2002-01-11,4.0,TAX INVOICE,USD
INVOICE,2020-02-26,3.55,TAX INVOICE,EUR
INVOICE,2005-01-30,6.63,TAX INVOICE,EUR
INVOICE,2011-12-27,3.0,TAX INVOICE,UNK
INVOICE,2008-11-12,3.1,TAX INVOICE,USD
INVOICE,,,INVOICE,EUR
INVOICE,,21.9,COMMERCIAL INVOICE,UNK
INVOICE,1996-06-26,4.66,COMMERCIAL INVOICE,USD
INVOICE,2008-10-21,2.0,COMMERCIAL INVOICE,EUR
INVOICE,,,INVOICE,EUR
INVOICE,2001-10-01,3.7,TAX INVOICE,EUR
INVOICE,2002-08-31,3.23,COMMERCIAL INVOICE,USD
INVOICE,2008-06-21,4.0,TAX INVOICE,USD
INVOICE,2012-10-21,6.23,INVOICE,USD
INVOICE,2022-01-27,12.0,TAX INVOICE,USD
INVOICE,2003-08-08,4.87,COMMERCIAL INVOICE,EUR
INVOICE,2022-06-23,5.0,INVOICE,USD
INVOICE,2011-10-26,3.68,INVOICE,EUR
INVOICE,,64.01,TAX INVOICE,UNK
INVOICE,1993-05-10,4.54,TAX INVOICE,UNK
INVOICE,1994-01-20,8.72,TAX INVOICE,EUR
INVOICE,2002-08-08,8.4,TAX INVOICE,USD
INVOICE,1997-06-12,6.53,INVOICE,EUR
INVOICE,2014-04-11,6.76,COMMERCIAL INVOICE,EUR
INVOICE,2002-11-15,8.18,TAX INVOICE,USD
INVOICE,,,COMMERCIAL INVOICE,UNK
INVOICE,1996-08-24,6.6,INVOICE,USD
INVOICE,2004-09-22,4.8,TAX INVOICE,EUR
INVOICE,2002-08-20,5.9,COMMERCIAL INVOICE,EUR
INVOICE,2002-05-05,6.49,COMMERCIAL INVOICE,USD
INVOICE,1997-04-26,6.83,TAX INVOICE,USD
INVOICE,2012-07-26,8.66,COMMERCIAL INVOICE,USD
INVOICE,2000-09-30,5.0,COMMERCIAL INVOICE,USD
INVOICE,1995-10-01,6.56,TAX INVOICE,USD
INVOICE,2002-08-01,5.23,INVOICE,EUR
INVOICE,2022-06-20,5.83,INVOICE,USD
INVOICE,2022-05-19,4.0,INVOICE,EUR
INVOICE,2001-08-03,504.21,TAX INVOICE,EUR
INVOICE,2022-10-15,14.0,COMMERCIAL INVOICE,EUR
INVOICE,1995-04-02,5.24,TAX INVOICE,EUR
INVOICE,,9.5,COMMERCIAL INVOICE,EUR
INVOICE,2013-02-12,3.74,TAX INVOICE,USD
INVOICE,2011-04-20,6.34,INVOICE,USD
INVOICE,2014-10-28,6.08,INVOICE,EUR
INVOICE,2012-11-03,4.59,TAX INVOICE,USD
INVOICE,2005-03-03,3.96,TAX INVOICE,EUR
INVOICE,2003-04-18,14.0,TAX INVOICE,USD
INVOICE,2019-03-29,12.0,COMMERCIAL INVOICE,USD
INVOICE,1996-09-12,4.34,COMMERCIAL INVOICE,USD
INVOICE,2016-07-25,3.0,TAX INVOICE,EUR
INVOICE,2007-09-22,5.0,TAX INVOICE,USD
INVOICE,2002-10-21,4.19,TAX INVOICE,EUR
INVOICE,2017-08-20,4.0,TAX INVOICE,USD
INVOICE,2022-03-20,3.64,COMMERCIAL INVOICE,EUR
INVOICE,2005-09-08,12.0,TAX INVOICE,USD
INVOICE,2014-07-29,15.0,COMMERCIAL INVOICE,USD
INVOICE,2001-09-08,4.14,INVOICE,UNK
INVOICE,2006-03-06,4.5,TAX INVOICE,USD
INVOICE,,6.2,TAX INVOICE,UNK
INVOICE,2022-01-01,8.4,TAX INVOICE,EUR
INVOICE,1994-12-29,6.24,COMMERCIAL INVOICE,USD
INVOICE,1994-02-06,6.0,TAX INVOICE,USD
INVOICE,2003-05-17,2.0,INVOICE,USD
INVOICE,2007-08-05,6.87,COMMERCIAL INVOICE,EUR
INVOICE,2009-09-21,5.89,TAX INVOICE,USD
INVOICE,,6.53,TAX INVOICE,EUR
INVOICE,2005-09-02,6.88,INVOICE,USD
INVOICE,1994-11-19,6.83,TAX INVOICE,USD
INVOICE,1996-07-10,6.09,INVOICE,USD
INVOICE,2005-01-05,6.26,INVOICE,EUR
INVOICE,1995-07-16,6.6,INVOICE,USD
INVOICE,2002-12-20,4.02,TAX INVOICE,USD
INVOICE,2022-02-20,4.02,COMMERCIAL INVOICE,EUR
INVOICE,2010-12-29,4.95,COMMERCIAL INVOICE,EUR
INVOICE,1995-07-06,3.0,COMMERCIAL INVOICE,USD
INVOICE,2007-08-04,4.45,INVOICE,USD
INVOICE,1995-10-03,4.3,INVOICE,USD
INVOICE,2014-04-13,3.96,COMMERCIAL INVOICE,EUR
INVOICE,2016-03-19,4.67,INVOICE,EUR
INVOICE,1993-02-06,3.0,INVOICE,EUR
INVOICE,2013-01-31,3.04,COMMERCIAL INVOICE,EUR
INVOICE,2005-12-04,3.74,INVOICE,EUR
INVOICE,2008-11-24,6.85,COMMERCIAL INVOICE,EUR
INVOICE,2016-02-24,4.71,TAX INVOICE,EUR
INVOICE,,,TAX INVOICE,UNK
INVOICE,1993-02-15,5.04,TAX INVOICE,EUR
INVOICE,2015-09-28,14.0,COMMERCIAL INVOICE,EUR
INVOICE,2017-07-09,6.77,COMMERCIAL INVOICE,USD
INVOICE,2008-03-11,6.89,COMMERCIAL INVOICE,EUR
INVOICE,2016-09-22,2.0,INVOICE,USD
INVOICE,2004-11-06,3.98,TAX INVOICE,EUR
INVOICE,1996-02-26,4.4,COMMERCIAL INVOICE,USD
INVOICE,1998-04-24,3.82,INVOICE,EUR
INVOICE,,,COMMERCIAL INVOICE,UNK
INVOICE,2021-09-07,6.07,TAX INVOICE,EUR
INVOICE,2011-07-07,6.01,TAX INVOICE,USD
INVOICE,,556.85,TAX INVOICE,EUR
INVOICE,2022-09-01,4.93,TAX INVOICE,USD
INVOICE,2004-07-08,3.0,COMMERCIAL INVOICE,USD
INVOICE,2018-05-19,3.24,INVOICE,USD
INVOICE,2021-09-18,3.4,COMMERCIAL INVOICE,USD
INVOICE,1998-11-19,35.45,"Parker, Phillips and Thomas",USD
INVOICE,2001-02-22,59.41,"Parker, Phillips and Thomas",UNK
INVOICE,2012-07-27,4.14,"Parker, Phillips and Thomas",USD
14019646,1993-08-22,62.36,"Parker, Phillips and Thomas",USD
11833164,1998-03-01,12.22,"Parker, Phillips and Thomas",UNK
INVOICE,2013-08-17,66.54,"Parker, Phillips and Thomas",USD
INVOICE,2014-06-11,54.12,"Parker, Phillips and Thomas",USD
17653211,2019-08-19,60.09,"Parker, Phillips and Thomas",USD
INVOICE,1993-04-05,42.99,"Parker, Phillips and Thomas",USD
INVOICE,1994-02-12,14.83,"Parker, Phillips and Thomas",USD
INVOICE,2016-05-13,3.6,"Parker, Phillips and Thomas",USD
INVOICE,2009-11-08,52.95,"Parker, Phillips and Thomas",USD
INVOICE,2000-11-26,12.18,"Parker, Phillips and Thomas",UNK
665679,2011-12-08,57.68,"Parker, Phillips and Thomas",UNK
17634844,2017-01-03,68.03,"Parker, Phillips and Thomas",UNK
INVOICE,2000-12-01,9.12,"Parker, Phillips and Thomas",USD
INVOICE,2014-02-21,35.28,"Parker, Phillips and Thomas",USD
INV03227208,2008-08-22,26.8,"Parker, Phillips and Thomas",EUR
INVOICE,2012-05-12,28.61,"Parker, Phillips and Thomas",USD
INVOICE,2005-12-31,93.21,"Parker, Phillips and Thomas",USD
INVOICE,1996-02-10,8.55,"Parker, Phillips and Thomas",USD
INVO4814238,2017-07-04,19.91,"Parker, Phillips and Thomas",EUR
INVOICE,2010-02-11,27.22,"Parker, Phillips and Thomas",EUR
10253140,2019-01-29,15.56,"Parker, Phillips and Thomas",USD
13580062,2006-03-03,58.99,"Parker, Phillips and Thomas",USD
INVOICE,2007-01-30,10.71,"Parker, Phillips and Thomas",UNK
INV95274900,2018-05-04,72.74,"Parker, Phillips and Thomas",EUR
INVOICE,2022-04-02,596.07,"Parker, Phillips and Thomas",EUR
17138529,2013-07-04,22.37,"Parker, Phillips and Thomas",EUR
INVOICE,2018-07-20,39.6,"Parker, Phillips and Thomas",USD
INVOICE,1999-09-19,90.63,"Parker, Phillips and Thomas",USD
INVOICE,1993-08-16,40.44,"Parker, Phillips and Thomas",USD
17839850,2004-12-08,33.59,"Parker, Phillips and Thomas",USD
14721835,2009-01-31,88.97,"Parker, Phillips and Thomas",EUR
INVOICE,2017-03-25,34.25,"Parker, Phillips and Thomas",EUR
INVOICE,2022-01-03,71.48,"Parker, Phillips and Thomas",USD
INVOICE,2021-09-28,15.53,"Parker, Phillips and Thomas",EUR
10875595,2017-03-15,92.94,"Parker, Phillips and Thomas",EUR
INVOICE,2000-08-22,0.82,"Parker, Phillips and Thomas",EUR
16626405,2005-12-18,60.37,"Parker, Phillips and Thomas",UNK
INVOICE,2020-07-15,91.18,"Parker, Phillips and Thomas",EUR
INVOICE,2020-04-17,43.97,"Parker, Phillips and Thomas",EUR
INVOICE,2008-11-23,46.68,"Parker, Phillips and Thomas",UNK
INVOICE,2012-03-18,64.8,"Parker, Phillips and Thomas",UNK
INVOICE,2022-07-01,79.28,"Parker, Phillips and Thomas",USD
INVOICE,2014-11-07,37.72,"Parker, Phillips and Thomas",USD
INVOICE,1998-10-29,5.98,"Parker, Phillips and Thomas",USD
INVS7183217,2012-12-07,20.98,"Parker, Phillips and Thomas",EUR
16638048,2016-06-02,31.61,"Parker, Phillips and Thomas",USD
16288303,2001-08-03,6.78,"Parker, Phillips and Thomas",USD
INVOICE,1993-08-06,20.59,"Parker, Phillips and Thomas",USD
INVOICE,2018-03-29,83.49,"Parker, Phillips and Thomas",USD
14384032,2017-01-27,80.99,"Parker, Phillips and Thomas",EUR
INVOICE,1995-10-25,87.28,"Parker, Phillips and Thomas",UNK
INV81607315,2014-07-11,37.68,"Parker, Phillips and Thomas",USD
13649059,2012-08-06,90.88,"Parker, Phillips and Thomas",USD
15432938,2017-12-20,96.34,"Parker, Phillips and Thomas",EUR
INVOICE,1999-12-30,70.99,"Parker, Phillips and Thomas",EUR
INVOICE,2009-06-14,68.08,"Parker, Phillips and Thomas",USD
INVOICE,2012-02-12,42.72,"Parker, Phillips and Thomas",UNK
INV11964709,2016-01-18,97.41,"Parker, Phillips and Thomas",USD
INV14530854,2006-04-25,24.06,"Parker, Phillips and Thomas",USD
INVOICE,2002-03-21,15.59,"Parker, Phillips and Thomas",EUR
INVOICE,1999-05-13,42.61,"Parker, Phillips and Thomas",EUR
INVOICE,2002-01-10,41.82,"Parker, Phillips and Thomas",UNK
INVOICE,2011-07-06,14.25,"Parker, Phillips and Thomas",USD
11610866,1993-06-17,88.19,"Parker, Phillips and Thomas",UNK
13567674,2019-12-09,47.47,"Parker, Phillips and Thomas",UNK
INVOICE,2017-04-23,30.01,"Parker, Phillips and Thomas",USD
INVOICE,2008-07-11,69.15,"Parker, Phillips and Thomas",EUR
INV79240486,2004-07-22,77.7,"Parker, Phillips and Thomas",EUR
INVOICE,2018-02-21,88.15,"Parker, Phillips and Thomas",USD
INVOICE,2009-04-05,13.26,"Parker, Phillips and Thomas",USD
INVOICE,2019-07-22,30.98,"Parker, Phillips and Thomas",EUR
INVOICE,2021-10-16,55.38,"Parker, Phillips and Thomas",UNK
INVOICE,2007-04-22,9.21,"Parker, Phillips and Thomas",USD
15383937,2016-02-10,13.98,"Parker, Phillips and Thomas",USD
INVOICE,2022-01-21,1.99,"Parker, Phillips and Thomas",EUR
INVOICE,2008-09-03,86.11,"Parker, Phillips and Thomas",EUR
INVOICE,2013-04-13,94.81,"Parker, Phillips and Thomas",USD
INVOICE,2016-04-21,11.74,"Parker, Phillips and Thomas",EUR
INV29485476,2002-09-23,31.37,"Parker, Phillips and Thomas",EUR
INVOICE,2005-11-08,394.85,"Parker, Phillips and Thomas",UNK
INVOICE,2000-02-20,12.1,"Parker, Phillips and Thomas",USD
INVOICE,1998-08-04,40.55,"Parker, Phillips and Thomas",USD
12975408,,23.53,"Parker, Phillips and Thomas",EUR
156507,2001-09-08,30.48,"Parker, Phillips and Thomas",EUR
INVOICE,2012-07-29,99.78,"Parker, Phillips and Thomas",USD
154166,2013-11-10,16.11,"Parker, Phillips and Thomas",UNK
19124803,2017-12-02,77.23,"Parker, Phillips and Thomas",USD
INVOICE,2005-12-13,54.49,"Parker, Phillips and Thomas",EUR
271072,1999-01-13,34.33,"Parker, Phillips and Thomas",USD
14039425,2010-03-06,43.89,"Parker, Phillips and Thomas",EUR
12397950,2011-01-23,19.7,"Parker, Phillips and Thomas",UNK
12341803,2021-07-08,3.0,"Parker, Phillips and Thomas",EUR
INVOICE,2007-11-10,54.1,"Parker, Phillips and Thomas",EUR
14694997,1995-01-27,82.93,"Parker, Phillips and Thomas",EUR
19936411,1994-03-17,43.5,"Parker, Phillips and Thomas",EUR
14611521,2002-09-07,53.64,"Parker, Phillips and Thomas",EUR
INVE4439329,2000-05-26,65.43,"Parker, Phillips and Thomas",USD
INVOICE,2009-11-08,18.0,"Parker, Phillips and Thomas",EUR
INVOICE,1996-09-03,31.79,"Parker, Phillips and Thomas",USD
INVOICE,2000-02-02,83.1,"Parker, Phillips and Thomas",EUR
11854526,2000-05-31,27.94,"Parker, Phillips and Thomas",USD
INVOICE,2016-03-21,55.24,"Parker, Phillips and Thomas",USD
INVOICE,2019-03-23,67.11,"Parker, Phillips and Thomas",USD
INVOICE,1998-08-13,98.49,"Parker, Phillips and Thomas",USD
18552254,2011-04-27,144.34,"Parker, Phillips and Thomas",USD
16698607,2000-08-09,98.23,"Parker, Phillips and Thomas",EUR
INVOICE,1994-03-19,83.29,"Parker, Phillips and Thomas",USD
15849552,2005-08-10,12.23,"Parker, Phillips and Thomas",EUR
INVOICE,2016-06-10,2.76,"Parker, Phillips and Thomas",USD
10767465,2020-09-11,82.96,"Parker, Phillips and Thomas",USD
19766349,2012-05-12,85.35,"Parker, Phillips and Thomas",USD
INVOICE,2006-11-28,6.91,"Parker, Phillips and Thomas",USD
INVOICE,2012-11-20,97.73,"Parker, Phillips and Thomas",USD
INVOICE,2021-12-20,11.5,"Parker, Phillips and Thomas",UNK
INVOICE,1999-01-17,15.02,"Parker, Phillips and Thomas",EUR
INVOICE,2002-05-20,3.0,"Parker, Phillips and Thomas",USD
INVB0343227,2020-10-09,9.33,"Parker, Phillips and Thomas",EUR
INVOICE,2005-05-12,92.27,"Parker, Phillips and Thomas",USD
INVOICE,1999-10-04,75.68,"Parker, Phillips and Thomas",EUR
INVOICE,1997-08-26,37.4,"Parker, Phillips and Thomas",EUR
INVOICE,2001-02-10,58.47,"Parker, Phillips and Thomas",EUR
INVOICE,2013-07-15,21.18,"Parker, Phillips and Thomas",UNK
INVOICE,2011-06-05,77.51,"Parker, Phillips and Thomas",USD
INVOICE,2022-02-07,33.12,"Parker, Phillips and Thomas",EUR
14794423,1994-02-19,60.58,"Parker, Phillips and Thomas",USD
INVOICE,2009-01-01,99.63,"Parker, Phillips and Thomas",USD
INVO6650233,2020-10-28,82.27,"Parker, Phillips and Thomas",UNK
14349946,2003-07-10,186.62,"Parker, Phillips and Thomas",UNK
INV27925236,1996-12-14,62.84,"Parker, Phillips and Thomas",USD
INVOT162162,2020-11-06,96.03,"Parker, Phillips and Thomas",USD
15869528,2005-07-05,52.17,"Parker, Phillips and Thomas",EUR
11804543,2019-01-08,92.11,"Parker, Phillips and Thomas",USD
INVOICE,2004-09-03,18.1,"Parker, Phillips and Thomas",UNK
12194127,2003-05-07,35.64,"Parker, Phillips and Thomas",USD
INVOICE,2014-06-28,92.87,"Parker, Phillips and Thomas",EUR
INVOICE,2005-12-31,49.88,"Parker, Phillips and Thomas",EUR
INVOICE,2021-12-11,15.25,"Parker, Phillips and Thomas",USD
INVOICE,2014-10-06,998.56,"Parker, Phillips and Thomas",UNK
INVOICE,2003-02-03,302.26,"Parker, Phillips and Thomas",EUR
INVOICE,1998-11-17,45.01,"Parker, Phillips and Thomas",UNK
INVOICE,2015-05-24,45.75,"Parker, Phillips and Thomas",USD
INVOICE,2003-08-09,20.53,"Parker, Phillips and Thomas",EUR
INVOICE,2021-12-01,60.92,"Parker, Phillips and Thomas",EUR
15607083,2011-07-16,52.31,"Parker, Phillips and Thomas",USD
17694290,2011-12-27,74.44,"Parker, Phillips and Thomas",USD
10198914,2003-07-27,64.37,"Parker, Phillips and Thomas",USD
INVOICE,2001-04-12,7.22,"Parker, Phillips and Thomas",EUR
INVOICE,2004-11-29,405.99,"Parker, Phillips and Thomas",EUR
INVOICE,2008-10-17,14.56,"Parker, Phillips and Thomas",USD
INVOICE,1996-07-25,64.99,"Parker, Phillips and Thomas",USD
INV26274695,2006-09-10,56.08,"Parker, Philips and Thomas",UNK
INVOICE,2000-09-10,33.15,"Parker, Phillips and Thomas",USD
INVOICE,2015-10-03,3.0,"Parker, Phillips and Thomas",USD
INVOICE,2002-05-31,86.13,"Parker, Phillips and Thomas",USD
INVOICE,1994-05-02,17.45,"Parker, Phillips and Thomas",EUR
INVOICE,2001-03-26,89.03,"Parker, Phillips and Thomas",USD
INVE5364103,2018-12-20,85.47,"Parker, Phillips and Thomas",EUR
INV36938752,2021-01-18,1.36,"Parker, Phillips and Thomas",USD
18274367,2020-03-25,40.4,"Parker, Phillips and Thomas",USD
INVOICE,2008-08-23,67.02,"Parker, Phillips and Thomas",USD
INVOICE,2019-03-01,50.87,"Parker, Phillips and Thomas",USD
INVOICE,2013-03-03,64.65,"Parker, Phillips and Thomas",EUR
INVO2190036,2002-04-03,6.7,"Parker, Phillips and Thomas",EUR
INVOICE,2010-05-16,275.67,"Parker, Phillips and Thomas",USD
INVOICE,2017-07-26,34.12,"Parker, Phillips and Thomas",USD
INVOICE,1999-09-02,64.03,"Parker, Phillips and Thomas",USD
11948295,2015-12-13,51.54,"Parker, Phillips and Thomas",USD
INVOICE,2008-03-20,83.01,"Parker, Phillips and Thomas",UNK
INVOICE,2005-12-25,50.35,"Parker, Phillips and Thomas",EUR
INVOICE,1999-03-25,26.66,"Parker, Phillips and Thomas",USD
11662852,2004-02-28,28.7,"Parker, Phillips and Thomas",USD
10213692,2005-06-05,82.46,"Parker, Phillips and Thomas",USD
INVOICE,2016-09-03,24.74,"Parker, Phillips and Thomas",USD
INVOICE,2016-06-06,72.01,"Parker, Phillips and Thomas",EUR
15878613,2018-01-23,79.32,"Parker, Phillips and Thomas",EUR
INVOICE,1995-09-28,79.54,"Parker, Phillips and Thomas",USD
INVOICE,1998-02-17,0.51,"Parker, Phillips and Thomas",EUR
153442,2008-11-17,26.85,"Parker, Phillips and Thomas",USD
10320755,2000-09-03,65.45,"Parker, Phillips and Thomas",USD
INVOICE,2022-09-07,89.37,"Parker, Phillips and Thomas",USD
INVOICE,2000-11-14,43.86,"Parker, Phillips and Thomas",EUR
INVOICE,1996-09-22,67.37,"Parker, Phillips and Thomas",EUR
INVOICE,1993-05-26,80.43,"Parker, Phillips and Thomas",USD
INVOICE,2016-03-18,71.97,"Parker, Phillips and Thomas",USD
10092042,2007-11-29,23.35,"Parker, Phillips and Thomas",USD
INVOICE,2021-02-05,662.68,"Parker, Phillips and Thomas",UNK
188287,2003-02-23,30.94,"Parker, Phillips and Thomas",UNK
INVOICE,2008-06-22,79.97,"Parker, Phillips and Thomas",USD
INVOICE,1993-09-26,75.35,"Parker, Phillips and Thomas",USD
INVOICE,2018-04-18,21.44,"Parker, Phillips and Thomas",EUR
INVOICE,2011-11-01,91.99,"Parker, Phillips and Thomas",EUR
18114776,2011-08-10,49.49,"Parker, Phillips and Thomas",UNK
INVI74,1997-03-03,53.54,"Parker, Phillips and Thomas",USD
INVOICE,2003-04-03,99.13,"Parker, Phillips and Thomas",USD
INVOICE,2005-05-04,19.14,"Parker, Phillips and Thomas",UNK
INVOICE,2015-08-05,76.66,"Parker, Phillips and Thomas",USD
INVOICE,2019-06-15,56.54,"Parker, Phillips and Thomas",USD
INVOICE,2004-12-02,5.0,INVOICE 10 2¥sMad-170,UNK
INVOICE,2022-02-03,6.0,INVOICE # INvi97-87/252,EUR
INVOICE,1996-12-29,15.0,INVOICE 10 8020-685,USD
INVOICE,2015-08-11,1.0,INVOICE # INvi49-380016,UNK
INVOICE,2008-01-24,2.0,INVOICE # 7070-517,USD
INVOICE,2005-06-18,183.4,INVOICE 1D 4YeMT7¢-719,EUR
INVOICE,1994-08-31,3.0,INVOICE 19 0211-415,EUR
INVOICE,2013-06-22,6.0,INVOICE 10 tY7Med-602,EUR
363400,2017-12-10,1.0,Invoice number NvaB363400,USD
INVOICE,1997-01-09,6.0,INVOICE # 6884-727,USD
INVOICE,1998-01-10,5.0,INVOICE 1D 9980-955,EUR
72651400,1997-08-18,4.0,Invoige number NV72651400,UNK
INVOICE,2010-02-25,3.0,INVOICE # sy7MS0-077,EUR
INVI86,1905-07-27,3.0,Invoice number INVI86-78/010,USD
INV61225954,2022-03-06,6.0,Invoice number INV61225954,UNK
,2017-12-18,5.0,Invoice number 2Y2MG0-617,USD
INVI24,2001-01-31,6.0,Invoice number INVI24-47/811,USD
INVOICE,2016-05-27,4.0,INVOICE ID 1Y5Ma9d-973,USD
,1993-11-14,4.0,Invoice number INV/80-16/947,EUR
INVOICE,2013-01-06,130.44,INVOICE # evaMe-456,USD
INVOICE,2020-03-08,6.0,INVOICE Ip tNvi41-89/600,EUR
INVOICE,,6.0,INVOICE # nvies-09/215,EUR
INVOICE,2018-08-31,4.0,INVOICE # 7YSM6d-826,UNK
INVOICE,2009-09-25,5.0,INVOICE 10 tYaMad-152,EUR
,1999-06-27,4.0,Invoice number 8747-004,EUR
INVOICE,2012-12-22,11.0,INVOICE # 8459-145,USD
INVI86,2022-09-15,6.0,Invoice number INVI86-71/990,USD
,1993-11-03,4.0,Invoice number 4995-142,UNK
INVOICE,2002-03-13,5.0,INVOICE ID INVI51-69/452,USD
INVOICE,,4.0,INVOICE 1D INve0044203,USD
INVOICE,2019-04-26,68.24,INVOICE 10 INvi16-80/468,USD
INVOICE,2018-05-21,2.0,INVOICE 10 6506-669,UNK
INVOICE,2005-08-26,6.0,INVOICE # INvi16-20/297,UNK
,2014-06-01,5.0,Invoice number SYBM3d-853,USD
INVI23,2012-03-05,1.0,Invoice number INVI23-691466,USD
INVOICE,1999-02-21,4.0,INVOICE # 1Y5M9d-445,USD
INVOICE,2008-06-22,4.0,INVOICE # 3793-280,USD
INVOICE,2000-10-22,3.0,INVOICE 1D 0664-307,EUR
INVOICE,2024-07-30,3.0,INVOICE 1D INVI27-65/530,UNK
INVOICE,2010-02-09,3.0,INVOICE 10 6103-819,EUR
INVOICE,,5.0,INVOICE 19 2927-318,EUR
INVOICE,1998-03-22,3.0,INVOICE # 9y7Mt6-604,USD
INVOICE,2000-08-10,2.0,INVOICE # INV/16-68/945,USD
,,15.0,Invoice number 9Y4M7-903,USD
INVOICE,1995-09-03,236.64,INVOICE # 8278-185,UNK
INVOICE,2013-07-29,5.0,INVOICE 10 INvi23-29/877,UNK
INVOICE,2003-02-15,6.0,INVOICE 1D INVi00-601138,USD
INVOICE,2019-05-19,6.0,INVOICE # INvi67-791700,UNK
INVOICE,2000-05-30,4.0,INVOICE # 4vaM20-619,UNK
INVOICE,2014-07-10,5.0,INVOICE 1D 7¥7MSa-386,USD
,2016-11-12,3.0,Invoice number 1709-872,UNK
INVOICE,2016-08-03,4.0,INVOICE # 4742-479,EUR
INVOICE,1885-07-23,4.0,INVOICE 10 tY2Me-908,EUR
INVOICE,1997-08-24,1.0,INVOICE # INV44584384,USD
INVOICE,,4.0,INVOICE 10 5492-987,USD
INVOICE,2021-05-28,2.0,INVOICE 1D INVi46-111674,USD
INVOICE,2011-02-02,4.0,INVOICE 1p 4v7M4d-604,USD
